policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_inr,bmi,tobacco_usage,alcohol_units_per_week,physical_activity_level,diet_type,has_diabetes,has_hypertension,family_history_cardiac,stress_level_score,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,icu_days,length_of_stay,cashless_claim,agent_channel,hospital_bill_amount,pre_hospitalization_expense,post_hospitalization_expense,non_payable_items,deductible_amount,co_pay_amount,total_claim_amount
IND100784,Panini Srinivasan,Male,30,Married,Uttar Pradesh,Noida,359520,XXXX-XXXX-1849,Self-employed,954968.29,31.423089953681213,smoking,1,low,veg,1.0,1.0,0,4.411993101667752,senior_citizen,300000,2023-01-21,2023-10-15,Buch-Mannan Hospital,private_corporate,general,1,5,no,aggregator,"219,825",15487.891886272717,16894.50698803892,7384.5060788676465,4208.830750223642,12720.77624162183,227893.25
IND103110,Bina Bera,female,41,Married,Delhi,New Delhi,932192,XXXX-XXXX-3039,Business,880582.72,25.116608568824848,smoking,4,low,non-veg,0.0,1.0,1,3.9835163093031425,individual,300000,2019-12-07,2024-02-28,Soman PLC Hospital,private_corporate,semi-private,0,4,yes,aggregator,131747.26,11223.843828366738,9802.010117188862,7787.072221626109,4497.465068119315,25145.855228933087,115342.72
IND107495,Kritika Sampath,F,46,Widowed,Karnataka,Bengaluru,852016,XXXX-XXXX-8014,Salaried,1322684.39,22.026025467006445,smoking,2,low,eggetarian,0.0,0.0,0,3.4439503130553777,individual,5000000,2018-01-06,2020-01-28,Kala-Ram Hospital,private_corporate,general,0,4,yes,bancassurance,"₹95,890",7058.432485887179,6045.171879498791,5321.7640641901535,3101.688823982609,6778.913697465813,93791.29
IND105623,Meghana Sengupta,F,21,Divorced,Tamil Nadu,Coimbatore,280481,XXXX-XXXX-2961,Retired,7.6 LPA,,none,5,moderate,vegan,1.0,0.0,1,4.566221471189882,family_floater,2000000,2022-12-05,2027-01-10,Subramanian-Devan Hospital,private_small,general,3,7,no,online,"179,945",21810.989858627174,14644.243773513326,8949.997165822146,7406.624008421825,32387.90693678598,167655.88
IND106449,Krishna Raj,M,47,Married,Uttar Pradesh,Noida,258162,XXXX-XXXX-8472,Self-employed,756228.74,30.075913043938883,none,2,low,veg,0.0,0.0,0,2.441687047748137,senior_citizen,2000000,2019-05-10,2022-12-26,Tripathi-Gupta Hospital,private_corporate,general,3,5,yes,bancassurance,176699.0,15396.926867040964,13200.041529908778,11666.366413633532,3344.71266206955,15563.102616991346,174721.79
IND102747,Praneel Ravel,male,45,Widowed,Maharashtra,Pune,893365,XXXX-XXXX-7281,Unemployed,1175280.05,25.50106093286512,none,3,moderate,non-veg,1.0,0.0,0,1.8759339564773985,individual,2000000,2018-01-26,2020-10-25,"More, Lala and Varghese Hospital",private_small,general,0,6,yes,bancassurance,118533.83,13946.365529797446,12449.930042552573,6184.205914860556,1313.8002373532172,16233.786288824445,121198.34
IND107876,Faqid Peri,Male,20,Widowed,Tamil Nadu,Chennai,867441,658774900715,Unemployed,263496.28,36.82074905090253,none,4,low,vegan,1.0,0.0,0,9.124374511400095,individual,2000000,2020-10-19,2023-11-19,"Patla, Dhar and Rai Hospital",private_corporate,private,1,4,yes,online,194835.29,16068.187247203517,22781.770524871266,7967.210265694098,3392.5028770058702,19286.727748817597,203038.81
IND101192,Darsh Shah,female,49,Married,Maharashtra,Mumbai,258898,XXXX-XXXX-4251,Student,601751.46,27.51327215322136,none,1,low,non-veg,0.0,0.0,0,5.894237800399168,family_floater,2000000,2018-02-27,2018-10-28,Wagle-Sachdeva Hospital,private_small,semi-private,0,4,no,agent,66279.1,7440.6475535736545,4497.862357016187,4603.036761788173,930.9022356514711,11783.262658540943,"₹60,900"
IND100957,Tanveer Das,M,34,Widowed,Tamil Nadu,Coimbatore,715054,XXXX-XXXX-7831,Salaried,1425765.71,15.145416011387395,none,3,high,eggetarian,0.0,,0,3.0150313143973317,family_floater,300000,2023-01-22,2024-08-24,Ahuja-Dass Hospital,private_corporate,private,0,5,yes,bancassurance,120869.86,16801.26633328764,12234.695584888434,7614.802195904856,1887.9821637652112,20976.240244425382,119426.8
IND100104,Zilmil Nadkarni,Male,23,married,Karnataka,Mysuru,973003,XXXX-XXXX-2107,Unemployed,667767.44,28.43031889694844,smoking,2,high,eggetarian,1.0,0.0,0,4.828335828462889,individual,5000000,2021-10-03,2023-06-16,"Bhatnagar, Agate and Thakur Hospital",private_small,semi-private,0,1,yes,bancassurance,86851.01,5257.194631853493,9006.271991874451,5536.553210783482,3850.7772816484853,5997.817732867458,85729.33
IND105386,Shivansh Mangal,Male,36,Single,West Bengal,Kolkata,279508,XXXX-XXXX-4715,Unemployed,325457.99,25.595549264059027,none,4,moderate,eggetarian,0.0,0.0,1,1.0,senior_citizen,1000000,2021-11-30,2022-03-13,"Chauhan, Menon and Dewan Hospital",private_corporate,deluxe,1,3,yes,agent,76303.58,4764.306469991365,4065.380743910639,3131.521638901326,3141.2876220674348,9068.496333734562,69791.96
IND101408,Dev Sanghvi,female,49,Single,Tamil Nadu,Coimbatore,302212,XXXX-XXXX-7624,Self-employed,6.2 LPA,22.060245216987223,none,2,high,veg,0.0,1.0,0,6.792884247874187,family_floater,1000000,2019-03-12,2024-04-27,"Chadha, Dua and Pradhan Hospital",private_corporate,semi-private,1,4,yes,bancassurance,127983.5,13950.009169100142,12278.49711781973,9767.560095140412,5079.106015184491,11722.736766624816,"127,643"
IND106868,Riya Kumer,female,47,Single,Karnataka,Mysuru,478007,XXXX-XXXX-9785,Retired,488590.05,29.67580203480516,smoking,3,moderate,eggetarian,1.0,0.0,0,3.143047129476377,individual,1000000,2022-11-29,2026-03-08,Kothari-Khatri Hospital,private_small,general,3,8,no,online,"259,526",14520.616515698339,21859.392851183893,12825.115075480651,2960.7020973484027,17390.484700739795,1031779.04
IND106419,Victor Pal,M,54,Divorced,Karnataka,Mysuru,233370,XXXX-XXXX-9798,Unemployed,683786.38,,none,3,low,non-veg,0.0,0.0,0,6.572742645359991,family_floater,300000,2020-04-10,2020-12-29,"Chand, Modi and Dhar Hospital",govt,deluxe,1,2,no,agent,19978.6,1303.5915643362387,1980.4519240235888,965.7321908934659,938.5464624042801,1026.1116409597425,20332.25
IND100350,Ekaja Parmer,Male,65,Married,Karnataka,Bengaluru,265603,XXXX-XXXX-1899,Self-employed,1240858.14,26.570169442222053,both,5,high,non-veg,1.0,0.0,0,6.985037058409198,individual,2000000,2021-02-17,2022-06-08,Sule-Bose Hospital,govt,private,1,4,yes,bancassurance,"72,354",8792.740846168737,4427.288177616483,3701.065275355056,2649.0423306162743,13153.42253995571,66070.91
IND103100,Peter Ramachandran,Male,39,Widowed,Uttar Pradesh,Noida,354941,XXXX-XXXX-7726,Retired,1615881.73,17.58951029242249,none,3,low,eggetarian,,0.0,0,3.920062152173936,family_floater,5000000,2023-06-11,2025-03-18,Shetty Ltd Hospital,private_small,deluxe,0,4,yes,agent,71570.94,6903.369460463421,4000.1511136491113,3508.9567661921815,3023.938785830975,9541.2622349355,66400.31
IND101548,Hemani Nigam,Female,41,Widowed,Uttar Pradesh,Noida,562779,XXXX-XXXX-6294,Business,1067056.63,28.35571540699434,none,1,low,vegan,0.0,0.0,0,1.9485585023508514,family_floater,5000000,2022-02-20,2025-08-07,Mandal Inc Hospital,private_small,private,0,4,yes,bancassurance,100518.4,5194.576343358002,11752.753294534552,4562.091323549475,2439.6356870275986,17277.90344875717,93186.1
IND105545,Jeremiah Bains,male,30,married,Maharashtra,Mumbai,691845,XXXX-XXXX-5322,Self-employed,643914.81,26.329113399774023,none,7,low,veg,0.0,0.0,1,6.523915036185928,individual,5000000,2021-06-22,2025-07-29,D’Alia-Sastry Hospital,govt,private,0,1,yes,aggregator,55976.36,6316.508269366682,3886.046552754141,1884.5889550333955,2644.1410458735695,7815.269150414655,53834.91
IND106775,Nitara Nanda,Female,44,Widowed,Tamil Nadu,Chennai,569579,XXXX-XXXX-6716,Self-employed,2418748.61,28.808659261249307,chewing,2,moderate,veg,0.0,0.0,0,3.8173414561572785,individual,2000000,2019-08-24,2022-05-07,Lad-Handa Hospital,private_small,deluxe,0,3,yes,bancassurance,96819.07,6859.388489728698,8706.61480470334,5136.766268198019,3392.2692002848307,8912.815138571874,94943.22
IND101196,Damini Koshy,Male,52,Widowed,West Bengal,Kolkata,946699,XXXX-XXXX-1613,Student,796291.16,29.80683094756025,none,1,low,eggetarian,1.0,0.0,0,5.175649092805923,individual,300000,2019-08-09,2021-08-18,"Ramanathan, Khare and Mahal Hospital",private_small,semi-private,0,1,no,aggregator,88938.76,5845.782474849937,8076.444636689681,5017.271464555661,4133.562433402477,17281.21111515234,76428.94
IND104041,Yasti Rattan,M,42,Widowed,West Bengal,Kolkata,153470,110386698031,Unemployed,789371.15,25.167385027568056,chewing,3,moderate,veg,1.0,1.0,1,5.06454913886676,family_floater,2000000,2019-09-02,2023-04-05,Shukla Group Hospital,private_small,semi-private,1,3,no,bancassurance,139353.8,9806.966144495325,15702.3798011037,4451.025050177168,5036.040340313095,12320.915565676876,143055.17
IND101148,Omkaar Bhatia,M,30,Widowed,Karnataka,Bengaluru,576364,XXXX-XXXX-9965,Business,1018861.81,34.210170104929986,chewing,3,low,vegan,0.0,1.0,1,5.883434676670707,individual,500000,2018-06-26,2020-08-03,Karnik Group Hospital,private_corporate,private,3,6,yes,agent,"₹337,603",39616.99199296178,19717.379458471234,25359.921491089463,5357.419066456274,26558.31820265707,339661.82
IND100188,Frederick Dhar,M,54,Widowed,Delhi,New Delhi,177312,XXXX-XXXX-8032,Salaried,668204.2,21.70390361820028,chewing,3,low,non-veg,1.0,0.0,0,4.9872726712667035,senior_citizen,2000000,2022-07-18,2026-01-31,"Kalita, Gulati and Wagle Hospital",private_small,semi-private,3,5,yes,bancassurance,"₹160,149",16020.748152067961,9908.09571264086,8951.306602159648,1602.197813581297,31995.833432734213,143528.77
IND101437,Mekhala Doshi,female,59,Widowed,West Bengal,Kolkata,959142,665997711745,Salaried,1917623.3,20.55164782006664,chewing,5,moderate,vegan,0.0,0.0,0,5.02706265229973,family_floater,300000,2020-05-13,2022-08-19,Banik LLC Hospital,govt,deluxe,1,6,yes,agent,95962.79,8673.597946934031,11306.725817256272,7432.354787861554,1232.6489351183664,18808.484839113993,88469.62
IND102888,Onveer Divan,male,18,Single,Tamil Nadu,Coimbatore,954064,XXXX-XXXX-5317,Student,976378.78,,none,2,moderate,veg,0.0,0.0,0,4.194528810349022,family_floater,500000,2019-12-17,2022-07-15,Mall-Ranganathan Hospital,private_corporate,deluxe,1,3,yes,aggregator,"₹100,785",11914.1958968549,7814.398841400831,6019.935929885738,2494.2180935554825,6327.3119554882815,105672.11
IND105062,Joshua Kari,F,18,Divorced,Tamil Nadu,Chennai,150011,XXXX-XXXX-6487,Business,769402.78,39.146191010642056,none,5,low,non-veg,1.0,0.0,1,6.802778088533646,senior_citizen,5000000,2020-11-13,2021-09-06,"Khanna, Shetty and Sen Hospital",private_corporate,deluxe,0,3,no,online,92644.47,5626.5965090464515,7937.458835463631,5337.977527838164,2095.17001141226,13904.56501555806,"₹84,871"
IND103608,Advay Vaidya,F,33,Married,Uttar Pradesh,Kanpur,121161,XXXX-XXXX-7710,Business,1203659.09,27.929894489215997,chewing,3,moderate,eggetarian,0.0,0.0,0,4.916897162384327,individual,500000,2020-02-14,2021-05-22,"Oza, Savant and Kade Hospital",govt,deluxe,2,4,yes,bancassurance,"₹114,762",16372.330426699304,13202.066016860268,4543.151246682284,2631.684531323995,17436.16030300844,119725.59
IND107054,Advay Kata,female,18,Divorced,Karnataka,Mysuru,855186,XXXX-XXXX-9187,Business,850778.85,30.88505761422627,chewing,3,high,vegan,1.0,0.0,0,,senior_citizen,5000000,2019-04-08,2020-08-20,Narula-Dasgupta Hospital,private_corporate,private,0,1,yes,agent,"119,275",16560.892270322493,6062.296655447112,4514.349392888648,5235.930833087438,7584.204582866044,124563.67
IND107597,Orinder Barad,female,40,Single,Tamil Nadu,Coimbatore,108838,XXXX-XXXX-6266,Student,435886.95,24.893632013548746,none,1,low,vegan,0.0,0.0,0,4.354455801480027,individual,1000000,2019-10-07,2023-04-01,Bains PLC Hospital,private_small,private,0,1,yes,agent,9597.04,1019.6264696584449,1103.7615938864276,750.4991500146418,225.6947411683083,1331.6848788020593,9412.55
IND106539,Aadhya Mangat,male,72,married,Uttar Pradesh,Noida,249522,XXXX-XXXX-5003,Unemployed,1082682.97,,smoking,3,moderate,veg,0.0,1.0,0,7.621657123876815,individual,300000,2023-02-18,2027-07-23,Trivedi Group Hospital,private_small,general,2,4,yes,agent,205419.68,23400.13149231709,23931.949123205308,4252.279272689169,10117.308883416632,19069.562908376905,219312.61
IND102886,Yashica Tara,M,34,Single,Maharashtra,Nagpur,518568,XXXX-XXXX-7856,Salaried,537340.29,23.772919358151135,smoking,0,low,eggetarian,0.0,0.0,0,5.261177613312088,family_floater,5000000,2020-01-10,2021-06-01,Gade Inc Hospital,private_corporate,private,2,7,yes,bancassurance,232459.71,26535.74577824421,15031.410648885081,8530.558002596328,3565.3649316642686,42587.41025876912,"₹219,344"
IND107846,Bakhshi Chaudhary,F,45,Single,Karnataka,Bengaluru,158071,XXXX-XXXX-9579,Retired,568025.88,34.70607465771492,none,1,low,veg,1.0,0.0,1,4.154936447142218,family_floater,300000,2019-07-11,2022-04-16,Walia PLC Hospital,private_corporate,private,0,8,yes,online,185629.36,19109.879573025242,17531.985399874884,9517.546706403013,5962.437493146233,32675.352805131213,174115.89
IND101516,Ira Gulati,M,18,married,Uttar Pradesh,Kanpur,354149,XXXX-XXXX-6069,Business,871542.77,24.965409158768644,smoking,3,moderate,veg,0.0,0.0,1,9.585444326606762,family_floater,300000,2021-06-01,2025-02-03,"Pradhan, Naidu and Thaker Hospital",private_corporate,general,2,8,no,aggregator,257260.83,24960.43523824514,16492.510787666182,18379.479205993288,5859.817147190648,25176.130955273835,249298.34
IND105085,Unni Bumb,female,44,Single,Delhi,New Delhi,701290,XXXX-XXXX-4045,Self-employed,994911.04,25.105119889806872,none,2,moderate,vegan,0.0,1.0,0,6.060506972762671,family_floater,5000000,2022-12-25,2023-02-27,"Thaker, Sant and Ganguly Hospital",private_corporate,semi-private,0,2,yes,aggregator,81028.99,8659.243817113673,6005.20832759487,4398.3844850483965,1881.8964115663568,7436.312316923969,"₹81,977"
IND103342,Wriddhish Doctor,male,33,Widowed,Karnataka,Bengaluru,213762,XXXX-XXXX-7656,Unemployed,414724.95,27.79784150126715,chewing,3,moderate,eggetarian,0.0,0.0,0,1.9239263291628834,senior_citizen,2000000,2022-03-08,2024-07-05,Nayak-Balay Hospital,private_small,deluxe,1,5,yes,aggregator,124540.37,14951.65199591329,8972.510883876957,4099.441039711402,4340.304193414685,23993.45191340701,116031.33
IND106454,Sarthak Sarma,male,37,Widowed,Delhi,New Delhi,486478,XXXX-XXXX-6674,Business,1000391.66,27.548365790368166,smoking,0,moderate,non-veg,,0.0,0,7.8736055375984275,individual,5000000,2019-01-21,2023-11-19,Gour Inc Hospital,private_corporate,semi-private,2,5,yes,bancassurance,199383.55,23613.694604789504,18909.385735265314,7773.795861818977,7064.835595648526,27398.590155175185,199669.4
IND103820,Vyanjana Krishnan,male,45,Widowed,Delhi,New Delhi,477832,419720854454,Salaried,7.2 LPA,16.839144495705128,none,2,moderate,vegan,1.0,1.0,0,7.361445060211394,individual,1000000,2019-09-06,2020-05-14,Lala-Din Hospital,private_corporate,general,2,3,yes,agent,157841.78,13564.073888583684,8235.155781253867,10550.916429824327,2853.907653801674,14111.068704167283,152125.11
IND101694,Ekansh Gole,Male,19,Widowed,Tamil Nadu,Coimbatore,619364,XXXX-XXXX-3146,Retired,655834.38,21.2911818209637,smoking,3,low,eggetarian,0.0,0.0,1,6.654127873842174,individual,1000000,2020-06-03,2021-06-21,Sridhar-Chaudhuri Hospital,private_corporate,semi-private,2,5,yes,online,176823.48,11463.980026681598,19532.497779429345,13426.03078993914,7203.085433266756,23399.88870622099,"163,791"
IND101729,Alka Ratta,Male,51,Married,Uttar Pradesh,Noida,776445,814618437435,Retired,649928.18,30.373170557308278,both,5,low,non-veg,0.0,0.0,0,3.4479611952053366,family_floater,2000000,2022-03-12,2024-11-25,Vasa LLC Hospital,private_corporate,deluxe,0,4,yes,agent,139066.89,8702.574862554698,14148.731572467565,7479.433817012517,2606.5636291633864,9785.409847877616,"₹142,047"
IND106509,Zaitra Sen,female,24,Single,Uttar Pradesh,Noida,989548,XXXX-XXXX-4139,Student,1186399.7,22.130322905541323,none,3,low,non-veg,0.0,1.0,0,6.053366868543803,family_floater,5000000,2020-05-20,2024-02-01,"Edwin, Bhatia and Murthy Hospital",private_corporate,private,0,6,yes,agent,"₹138,441",7714.411632568924,15161.990196481116,4251.299518781775,6722.839051585465,19361.923837621234,130981.71
IND104065,Unni Master,Female,48,Divorced,Maharashtra,Nagpur,965200,415880222471,Unemployed,17.9 LPA,30.662613582396993,none,4,moderate,vegan,0.0,1.0,0,5.106466530003095,individual,500000,2019-09-22,2021-08-18,"Char, Vala and Pandey Hospital",private_corporate,deluxe,2,3,no,online,134684.42,9686.422415965519,7293.87916141195,10332.319087474796,3361.554746574094,12608.063548050799,125362.78
IND102632,Leena Gour,female,34,Single,Delhi,New Delhi,107217,408921328220,Retired,989823.72,20.059905832752413,smoking,5,moderate,vegan,0.0,1.0,1,5.34140107506793,individual,5000000,2020-08-22,2021-11-13,"Sastry, Ratti and Brar Hospital",private_corporate,general,1,6,yes,bancassurance,240481.93,18531.677573966455,12874.56811839287,12449.020363738444,9986.12198575943,40780.57627555583,208672.46
IND106127,Karan Kar,Female,23,Divorced,West Bengal,Kolkata,592833,XXXX-XXXX-2292,Self-employed,884692.5,24.745194036853963,smoking,0,low,eggetarian,0.0,1.0,0,10.0,individual,1000000,2018-03-16,2019-05-06,Luthra-Seshadri Hospital,private_corporate,private,3,3,no,aggregator,216651.21,19762.828555771706,15657.86479385163,5002.6519995818835,3922.1500677393155,40928.415839315254,202218.68
IND107078,Kiaan Natt,M,46,Married,Karnataka,Mysuru,556592,XXXX-XXXX-3543,Business,565413.67,33.95420284705099,none,3,low,vegan,0.0,0.0,1,2.7333633171623912,individual,2000000,2023-04-29,2025-02-19,Bahri-Sandhu Hospital,private_corporate,semi-private,2,5,yes,bancassurance,196686.06,16310.328358089195,12694.81775275008,15505.483051928457,9002.348760364954,23156.366329112032,"178,027"
IND107517,Gunbir Borah,male,58,Widowed,Uttar Pradesh,Lucknow,504576,XXXX-XXXX-1367,Self-employed,953522.29,24.457966380784942,smoking,2,low,non-veg,0.0,0.0,0,3.5563288798943926,individual,1000000,2023-03-31,2027-07-25,"Gole, Golla and Sastry Hospital",govt,private,0,6,no,agent,54046.58,6931.318664236984,5242.960790617683,2406.4017626053715,2620.6502296654917,4171.029665215133,57022.78
IND106480,Veda Nanda,Female,50,Widowed,Delhi,New Delhi,244121,XXXX-XXXX-9549,Salaried,6.8 LPA,23.815792006800564,chewing,3,low,eggetarian,0.0,0.0,1,8.51475199339947,individual,500000,2018-12-13,2023-10-11,Sachar LLC Hospital,private_corporate,semi-private,1,5,no,online,"136,500",12076.87054597402,10067.675076383213,3329.3712577665447,1828.1234129640138,12090.76940636557,141396.34
IND100684,Geetika Acharya,F,61,Widowed,Tamil Nadu,Chennai,349128,XXXX-XXXX-9083,Business,1063365.91,22.361887435749942,none,3,moderate,vegan,0.0,0.0,1,3.6220305403697965,individual,5000000,2020-12-02,2022-09-05,Patla-Buch Hospital,private_corporate,private,0,3,yes,aggregator,86368.6,10857.032095505798,6415.417699599325,3243.0011458372246,1797.382770163136,14606.188130171244,83994.48
IND107155,Krish Krishnamurthy,Female,35,Divorced,Tamil Nadu,Chennai,362554,XXXX-XXXX-1096,Salaried,687117.72,27.747423038063364,smoking,3,moderate,non-veg,0.0,0.0,1,3.2413382425257025,individual,1000000,2021-11-11,2023-08-19,Narayanan Group Hospital,private_corporate,general,2,9,yes,agent,254978.8,17315.263908130917,21896.883503222612,11265.780554481431,10277.750841778548,40345.10239039259,232302.32
IND102673,Gaurang Saxena,female,28,Single,Tamil Nadu,Coimbatore,944311,XXXX-XXXX-7185,Unemployed,365270.93,26.75954827489501,smoking,1,moderate,eggetarian,0.0,0.0,1,,senior_citizen,300000,2018-02-11,2018-06-14,"Baral, Toor and Kamdar Hospital",private_corporate,private,1,4,no,agent,"₹141,197",10346.528340096083,10438.749964578737,10253.108004429243,3587.065719468053,14817.643774416416,133324.75
IND101362,Brijesh Oak,Female,65,Widowed,Tamil Nadu,Coimbatore,628751,XXXX-XXXX-9508,Business,609111.97,25.677408643300037,none,8,low,eggetarian,0.0,0.0,0,3.5941601510994685,individual,1000000,2023-07-02,2024-03-22,Garg-Panchal Hospital,govt,general,1,5,no,online,105255.06,14460.349598108514,10994.038141068362,4107.514916031145,2974.177717070373,8038.494913307656,115589.26
